
    __( O)>  ● new session · gcp_vertex_ai claude-opus-4-6
   \____)    20260605_222 · /home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/netobserv-web-console/source
     L L     goose is ready


I'll start by understanding the project structure and build configuration, then systematically fix all build errors.
  ────────────────────────────────────────
  ▸ search_available_extensions extensionmanager


  ────────────────────────────────────────
  ▸ manage_extensions extensionmanager
    action: enable
    matrix_merger.go  [99]
    matrix_merger_test.go  [198]
    merger.go  [10]
    query_test.go  [102]
    streams_merger.go  [121]
    streams_merger_test.go  [228]
    topology_query.go  [213]
    topology_query_test.go  [125]
  metrics/  [41]
    metrics.go  [41]
  model/  [414]
    fields/  [0]
    filters/  [0]
    loki.go  [227]
    loki_test.go  [187]
  prometheus/  [790]
    client.go  [152]
    inventory.go  [145]
    inventory_test.go  [105]
    query.go  [173]
    query_test.go  [215]
  server/  [1K]
    BENCHMARKS.md  [237]
    benchmark-baseline.txt  [30]
    common.go  [42]
    metrics_server.go  [34]
    routes.go  [121]
    server.go  [59]
    server_flows_test.go  [337]
    server_perf_test.go  [402]
    server_test.go  [696]
  utils/  [70]
    constants/  [0]
    utils.go  [48]
    utils_test.go  [22]
scripts/  [336]
  cypress.sh  [17]
  generate-schemas.sh  [24]
  run-e2e-tests.sh  [275]
  update-config.sh  [20]
vendor/  [501]
  github.com/  [0]
    beorn7/  [0]
    cespare/  [0]
    davecgh/  [0]
    emicklei/  [0]
    fxamacker/  [0]
    go-logr/  [0]
    go-openapi/  [0]
    golang-jwt/  [0]
    google/  [0]
    gorilla/  [0]
    josharian/  [0]
    jpillora/  [0]
    json-iterator/  [0]
    mailru/  [0]
    mitchellh/  [0]
    modern-go/  [0]
    munnerz/  [0]
    mwitkow/  [0]
    netobserv/  [0]
    ovn-org/  [0]
    pmezard/  [0]
    prometheus/  [0]
    sirupsen/  [0]
    stretchr/  [0]
    x448/  [0]
  go.yaml.in/  [0]
    yaml/  [0]
  golang.org/  [0]
    x/  [0]
  google.golang.org/  [0]
    protobuf/  [0]
  gopkg.in/  [0]
    evanphx/  [0]
    inf.v0/  [0]
    yaml.v3/  [0]
  k8s.io/  [0]
    api/  [0]
    apimachinery/  [0]
    client-go/  [0]
    klog/  [0]
    kube-openapi/  [0]
    utils/  [0]
  sigs.k8s.io/  [0]
    json/  [0]
    randfill/  [0]
    structured-merge-diff/  [0]
    yaml/  [0]
  modules.txt  [501]
web/  [56K]
  assets/  [51]
    histogram-pages.gif  [0]
    histogram-zoom.gif  [0]
    histogram.gif  [0]
    netobserv.svg  [51]
  cypress/  [28]
    e2e/  [0]
    fixtures/  [0]
    integration-tests/  [0]
    plugins/  [0]
    support/  [0]
    views/  [0]
    reporter-config.json  [14]
    tsconfig.json  [14]
  docs/  [12]
    enums/  [0]
    interfaces/  [0]
    README.md  [12]
  locales/  [0]
    en/  [0]
  moduleMapper/  [12K]
    dummy.tsx  [470]
    k8s-models.ts  [5K]
    schemas.ts  [6K]
    templates.ts  [171]
  src/  [8]
    api/  [0]
    components/  [0]
    model/  [0]
    standalone/  [0]
    typedefs/  [0]
    utils/  [0]
    i18n.ts  [8]
  static/  [0]
    favicon.ico  [0]
  cypress.config.ts  [121]
  i18next-parser.config.js  [11]
  jest.config.ts  [42]
  jest.setup.ts  [19]
  package-lock.json  [42K]
  package.json  [141]
  reporter-config.json  [7]
  setup-tests.tsx  [90]
  tsconfig.json  [27]
  webpack.config.ts  [601]
  webpack.standalone.js  [101]
CONTRIBUTING.md  [3]
DOWNSTREAM_OWNERS  [4]
DOWNSTREAM_OWNERS_ALIASES  [23]
Dockerfile  [24]
Dockerfile-args.downstream  [2]
Dockerfile.ci  [13]
Dockerfile.cypress  [60]
Dockerfile.downstream  [62]
Dockerfile.e2e  [65]
Dockerfile.front  [24]
LICENSE  [201]
Makefile  [272]
OWNERS  [13]
README.md  [198]
SECURITY.md  [13]
go.mod  [65]
go.sum  [211]
renovate.json  [40]

  ────────────────────────────────────────
  ▸ shell
    command: cat web/package.json

{
  "name": "netobserv-plugin",
  "version": "0.0.0",
  "private": true,
  "scripts": {
    "clean": "rm -rf ./dist",
    "clean:static": "rm -rf ./dist/static",
    "build": "npm run clean && NODE_ENV=production npm run ts-node ./node_modules/.bin/webpack",
    "build:static": "npm run clean:static && FLAVOR=static NODE_ENV=production npm run ts-node ./node_modules/.bin/webpack",
    "build:dev": "npm run clean && npm run ts-node ./node_modules/.bin/webpack",
    "build:standalone": "npm run clean && webpack --config webpack.standalone.js",
    "start": "npm run ts-node-transpile ./node_modules/.bin/webpack serve",
    "start:standalone": "webpack serve --config webpack.standalone.js",
    "serve": "npx http-server ./dist -p 9001 -c-1 --cors $SERVER_OPTS",
    "i18n": "i18next \"src/**/*.{js,jsx,ts,tsx}\" [-oc] -c i18next-parser.config.js",
    "ts-node": "ts-node -O '{\"module\":\"commonjs\"}'",
    "ts-node-transpile": "ts-node --transpile-only -O '{\"module\":\"commonjs\"}' -I '/node_modules/(?!(@openshift-console)/)/'",
    "cypress:open": "cypress open",
    "cypress:record": "cypress run --spec \"cypress/e2e/**/*.spec.ts\" --record --headless",
    "cypress:run": "cypress run --spec \"cypress/e2e/**/*.spec.ts\"",
    "test": "jest",
    "test:clear": "jest --clearCache && npm run test",
    "test:watch": "jest --watch",
    "test:coverage": "jest --coverage --colors",
    "lint": "./node_modules/.bin/eslint \"./src/**/*.{ts,tsx}\"",
    "format": "pretty-quick --branch main",
    "format-all": "prettier --write \"./src/**/*.{ts,tsx}\" && npm run fix-imports",
    "fix-imports": "eslint --no-eslintrc --no-inline-config --parser '@typescript-eslint/parser' --plugin 'unused-imports' --plugin 'react-hooks' --rule 'unused-imports/no-unused-imports:error' --fix \"./src/**/*.{ts,tsx}\"",
    "clean:cache": "rm -rf node_modules/.cache",
    "clean:all": "npm run clean && npm run clean:cache"
  },
  "devDependencies": {
    "@babel/core": "^7.29.0",
    "@babel/plugin-transform-typescript": "^7.17.12",
    "@babel/preset-env": "^7.29.0",
    "@babel/preset-react": "^7.28.5",
    "@babel/preset-typescript": "^7.28.5",
    "@cypress/grep": "^4.1.1",
    "@openshift-console/dynamic-plugin-sdk": "1.0.0",
    "@openshift-console/dynamic-plugin-sdk-webpack": "1.0.2",
    "@testing-library/jest-dom": "^6.9.1",
    "@testing-library/react": "^12.1.5",
    "@testing-library/react-hooks": "^8.0.1",
    "@testing-library/user-event": "^14.6.1",
    "@types/copy-webpack-plugin": "8.0.1",
    "@types/jest": "30.0.0",
    "@types/js-yaml": "^4.0.9",
    "@types/jsdom": "^16.2.13",
    "@types/lodash": "^4.17.20",
    "@types/murmurhash-js": "^1.0.3",
    "@types/port-numbers": "^5.0.0",
    "@types/react": "^17.0.1",
    "@types/react-dom": "^17.0.1",
    "@types/react-modal": "^3.13.1",
    "@types/react-router": "5.1.20",
    "@types/react-router-dom": "^5.3.3",
    "@types/react-transition-group": "^4.4.4",
    "@typescript-eslint/eslint-plugin": "^8.0.0",
    "@typescript-eslint/parser": "^8.0.0",
    "@typescript-eslint/typescript-estree": "^8.0.0",
    "babel-loader": "^10.0.0",
    "babel-preset-react": "^6.24.1",
    "copy-webpack-plugin": "14.0.0",
    "css-loader": "^7.1.4",
    "cypress": "15.9.0",
    "cypress-multi-reporters": "^2.0.5",
    "eslint": "8.57.1",
    "eslint-plugin-react": "7.37.5",
    "eslint-plugin-react-hooks": "4.6.2",
    "eslint-plugin-unused-imports": "^4.4.1",
    "fork-ts-checker-webpack-plugin": "^9.1.0",
    "html-webpack-plugin": "^5.5.0",
    "http-server": "^14.1.1",
    "i18next-parser": "^9.3.0",
    "jest": "30.2.0",
    "jest-environment-jsdom": "30.2.0",
    "jsdom": "28.1.0",
    "jsdom-global": "3.0.2",
    "mini-css-extract-plugin": "^2.10.0",
    "mobx": "^6.9.0",
    "mocha-junit-reporter": "^2.2.1",
    "parse-duration": "^1.1.0",
    "prettier": "^2.5.1",
    "prettier-plugin-organize-imports": "^3.2.4",
    "pretty-quick": "^3.1.2",
    "react-transition-group": "^4.4.2",
    "style-loader": "^3.3.1",
    "ts-jest": "29.4.5",
    "ts-jest-resolver": "2.0.1",
    "ts-loader": "9.5.4",
    "ts-node": "10.9.2",
    "typescript": "^5.9.3",
    "webpack": "5.75.0",
    "webpack-cli": "5.1.4",
    "webpack-dev-server": "5.2.2",
    "webpack-node-externals": "3.0.0",
    "@patternfly/react-drag-drop": "^6.4.1"
  },
  "consolePlugin": {
    "dependencies": {
      "@console/pluginAPI": "*"
    }
  },
  "dependencies": {
    "@jpinsonneau/html-to-image": "^1.11.13",
    "@patternfly/patternfly": "^5.4.0",
    "@patternfly/react-charts": "^7.4.0",
    "@patternfly/react-code-editor": "^5.4.0",
    "@patternfly/react-core": "^5.4.0",
    "@patternfly/react-icons": "^5.4.0",
    "@patternfly/react-styles": "^5.4.0",
    "@patternfly/react-table": "^5.4.0",
    "@patternfly/react-tokens": "^5.4.0",
    "@patternfly/react-topology": "^5.4.0",
    "@rjsf/core": "^5.24.12",
    "@rjsf/utils": "^5.24.13",
    "@rjsf/validator-ajv8": "^5.24.12",
    "@types/classnames": "^2.3.0",
    "axios": "^1.15.0",
    "classnames": "^2.5.1",
    "i18next": "^21.8.14",
    "i18next-http-backend": "^1.0.21",
    "js-yaml": "^4.1.1",
    "murmurhash-js": "^1.0.0",
    "percentile": "^1.6.0",
    "port-numbers": "^6.0.1",
    "protocol-numbers": "^0.0.0",
    "react": "^17.0.2",
    "react-dom": "^17.0.2",
    "react-i18next": "^11.8.11",
    "react-icons": "^5.5.0",
    "react-modal": "^3.14.4",
    "react-router": "5.3.x",
    "react-router-dom": "5.3.x",
    "react-router-dom-v5-compat": "6.11.2"
  },
  "overrides": {
    "glob-parent": "^6.0.1",
    "cheerio": "1.0.0-rc.10"
  }
}I see the issue - the `dependencies` section still has PatternFly 5 version ranges (`^5.4.0`), while `devDependencies` has one PF6 package (`@patternfly/react-drag-drop: ^6.4.1`). Let me first update all PatternFly packages to PF6 versions, then build.
  ────────────────────────────────────────
  ▸ shell
    command: cd web && cat tsconfig.json

{
  "compilerOptions": {
    "esModuleInterop": true,
    "resolveJsonModule": true,
    "baseUrl": ".",
    "module": "esnext",
    "moduleResolution": "node",
    "target": "es2020",
    "lib": [
      "dom",
      "dom.iterable",
      "esnext"
    ],
    "jsx": "react",
    "allowJs": true,
    "experimentalDecorators": true,
    "noImplicitAny": true,
    "noUnusedLocals": true,
    "skipLibCheck": true,
    "strictNullChecks": true,
    "isolatedModules": true,
    "types": ["jest", "@testing-library/jest-dom"]
  },
  "include": [
    "src"
  ]
}
  ────────────────────────────────────────
  ▸ shell
    command: cd web && cat webpack.config.ts | head -80


/* eslint-env node */
import ForkTsCheckerWebpackPlugin from 'fork-ts-checker-webpack-plugin';
import { ConsoleRemotePlugin } from '@openshift-console/dynamic-plugin-sdk-webpack';
import CopyWebpackPlugin from 'copy-webpack-plugin';
import * as path from 'path';

//const NodeExternals = require('webpack-node-externals');

module.exports = {
  mode: 'development',
  // No regular entry points. The remote container entry is handled by ConsoleRemotePlugin.
  entry: {},
  context: path.resolve(__dirname, 'src'),
  output: {
    path: path.resolve(__dirname, 'dist'),
    filename: '[name]-bundle.js',
    chunkFilename: '[name]-chunk.js',
  },
  resolve: {
    extensions: ['.ts', '.tsx', '.js', '.jsx']
  },
  module: {
    rules: [
      {
        test: /(\.jsx?)|(\.tsx?)$/,
        exclude: /node_modules/,
        use: [
          {
            loader: 'ts-loader',
            options: {
              transpileOnly: process.env.TRANSPILE_ONLY === 'true',
              configFile: path.resolve(__dirname, 'tsconfig.json'),
              compilerOptions: {
                sourceMap: process.env.NODE_ENV === 'development',
                incremental: true,
              },
            },
          },
        ],
      },
      {
        test: /(\.s*[ac]ss)$/,
        use: [
          // Creates `style` nodes from JS strings
          // Insert styles at top of document head using function
          // Check https://webpack.js.org/loaders/style-loader/#function
          {
            loader: "style-loader", options: {
              insert: function insertAtTop(element: any) {
                const parent = document.querySelector("head");
                // eslint-disable-next-line no-underscore-dangle, @typescript-eslint/no-explicit-any
                const lastInsertedElement = (window as any)._lastElementInsertedByStyleLoader;

                if (!lastInsertedElement) {
                  parent!.insertBefore(element, parent!.firstChild);
                } else if (lastInsertedElement.nextSibling) {
                  parent!.insertBefore(element, lastInsertedElement.nextSibling);
                } else {
                  parent!.appendChild(element);
                }

                // eslint-disable-next-line no-underscore-dangle, @typescript-eslint/no-explicit-any
                (window as any)._lastElementInsertedByStyleLoader = element;
              },
            }
          },
          // Translates CSS into CommonJS
          "css-loader",
        ],
      },
    ],
  },
  devServer: {
    static: './dist',
    port: 9001,
    headers: {
      "Access-Control-Allow-Origin": "*",
      "Access-Control-Allow-Methods": "GET, POST, PUT, DELETE, PATCH, OPTIONS",
      "Access-Control-Allow-Headers": "X-Requested-With, Content-Type, Authorization"
  ────────────────────────────────────────
  ▸ shell
    command: cd web && node -e "
const pkg = require('./package.json');
console.log('Dependencies:');
Object.entries(pkg.dependencies).filter(([k]) => k.startsWith('@patternfly')).forEach(([k,v]) => console.log(k, v));
console.log('DevDependencies:');
Object.entries(pkg.devDependencies).filter(([k]) => k.startsWith('@patternfly')).forEach(([k,v]) => console.log(k, v));
"

Dependencies:
@patternfly/patternfly ^5.4.0
@patternfly/react-charts ^7.4.0
@patternfly/react-code-editor ^5.4.0
@patternfly/react-core ^5.4.0
@patternfly/react-icons ^5.4.0
@patternfly/react-styles ^5.4.0
@patternfly/react-table ^5.4.0
@patternfly/react-tokens ^5.4.0
@patternfly/react-topology ^5.4.0
DevDependencies:
@patternfly/react-drag-drop ^6.4.1The PatternFly packages in dependencies are still on v5. I need to update them to PF6 versions. Let me check what PF6 versions are available:
  ────────────────────────────────────────
  ▸ shell
    command: cd web && npm view @patternfly/react-core@6 version 2>/dev/null | tail -1

@patternfly/react-core@6.5.1 '6.5.1'
  ────────────────────────────────────────
  ▸ shell
    command: cd web && npm view @patternfly/patternfly@6 version 2>/dev/null | tail -1 && npm view @patternfly/react-charts@8 version 2>/dev/null | tail -1 && npm view @patternfly/react-code-editor@6 version 2>/dev/null | tail -1 && npm view @patternfly/react-icons@6 version 2>/dev/null | tail -1 && npm view @patternfly/react-styles@6 version 2>/dev/null | tail -1 && npm view @patternfly/react-table@6 version 2>/dev/null | tail -1 && npm view @patternfly/react-tokens@6 version 2>/dev/null | tail -1 && npm view @patternfly/react-topology@6 version 2>/dev/null | tail -1 && npm view @patternfly/react-drag-drop@6 version 2>/dev/null | tail -1

@patternfly/patternfly@6.5.2 '6.5.2'
@patternfly/react-charts@8.5.1 '8.5.1'
@patternfly/react-code-editor@6.5.1 '6.5.1'
@patternfly/react-icons@6.5.1 '6.5.1'
@patternfly/react-styles@6.5.1 '6.5.1'
@patternfly/react-table@6.5.1 '6.5.1'
@patternfly/react-tokens@6.5.1 '6.5.1'
@patternfly/react-topology@6.5.0 '6.5.0'
@patternfly/react-drag-drop@6.5.1 '6.5.1'Now let me update the package.json with PF6 versions:
  ────────────────────────────────────────
  ▸ edit
    path web/package.json
    before:     "@patternfly/patternfly": "^5.4.0",
    "@patternfly/react-charts": "^7.4.0",
    "@patternfly/react-code-editor": "^5.4.0",
    "@patternfly/react-core": "^5.4.0",
    "@patternfly/react-icons": "^5.4.0",
    "@patternfly/react-styles": "^5.4.0",
    "@patternfly/react-table": "^5.4.0",
    "@patternfly/react-tokens": "^5.4.0",
    "@patternfly/react-topology": "^5.4.0",
    after:     "@patternfly/patternfly": "^6.5.2",
    "@patternfly/react-charts": "^8.5.1",
    "@patternfly/react-code-editor": "^6.5.1",
    "@patternfly/react-core": "^6.5.1",
    "@patternfly/react-icons": "^6.5.1",
    "@patternfly/react-styles": "^6.5.1",
    "@patternfly/react-table": "^6.5.1",
    "@patternfly/react-tokens": "^6.5.1",
    "@patternfly/react-topology": "^6.5.0",

Edited web/package.json (9 lines -> 9 lines)
  ────────────────────────────────────────
  ▸ shell
    command: cd web && npm install --legacy-peer-deps 2>&1 | tail -20
    timeout_secs: 120

npm WARN deprecated acorn-import-assertions@1.9.0: package has been renamed to acorn-import-attributes
npm WARN deprecated @humanwhocodes/object-schema@2.0.3: Use @eslint/object-schema instead
npm WARN deprecated popper.js@1.16.1: You can find the new Popper v2 at @popperjs/core, this package is dedicated to the legacy v1
npm WARN deprecated eslint@8.57.1: This version is no longer supported. Please see https://eslint.org/version-support for other options.
npm WARN deprecated core-js@2.6.12: core-js@<3.3 is no longer maintained and not recommended for usage due to the number of issues. Because of the V8 engine whims, feature detection in old core-js versions could cause a slowdown up to 100x even if nothing is polyfilled. Please, upgrade your dependencies to the actual version of core-js.

added 1879 packages, and audited 1880 packages in 60s

260 packages are looking for funding
  run `npm fund` for details

34 vulnerabilities (2 low, 16 moderate, 14 high, 2 critical)

To address issues that do not require attention, run:
  npm audit fix

To address all issues (including breaking changes), run:
  npm audit fix --force

Run `npm audit` for details.Good, npm install succeeded. Now let's run the build:
  ────────────────────────────────────────
  ▸ shell
    command: cd web && npm run build 2>&1 | tail -200
    timeout_secs: 120

(no output)

Command timed out after 120 seconds

Output may be incomplete because stream draining timed out after process exit.
  ────────────────────────────────────────
  ▸ shell
    command: cd web && npm run build 2>&1 | head -500
    timeout_secs: 300


> netobserv-plugin@0.0.0 build
> npm run clean && NODE_ENV=production npm run ts-node ./node_modules/.bin/webpack


> netobserv-plugin@0.0.0 clean
> rm -rf ./dist


> netobserv-plugin@0.0.0 ts-node
> ts-node -O '{"module":"commonjs"}' ./node_modules/.bin/webpack

assets by status 11 MiB [cached] 176 assets
orphan modules 173 KiB [orphan] 127 modules
runtime modules 73.3 KiB 14 modules
modules by path ../node_modules/ 22.2 MiB 2412 modules
modules by path ./ 1.11 MiB 357 modules
consume-shared-module modules 4.06 KiB 99 modules
provide-module modules 3.57 KiB
  modules by path provide shared module (default) @patternfly/react-core/dist/dynamic/ 1.76 KiB 43 modules
  modules by path provide shared module (default) @patternfly/react-icons/dist/dynamic/icons/ 1.72 KiB 42 modules
  provide shared module (default) @patternfly/react-core@6.5.1 = ../node_modules/@patternfly/react-core/dist/esm/index.js 42 bytes [built] [code generated]
  provide shared module (default) @patternfly/react-table/dist/dynamic/components/Table@6.5.1 = ../node_modules/@patternfly/react-table/dist/esm/components/Table/index.js 42 bytes [built] [code generated]
container entry 42 bytes [built] [code generated]
@patternfly/react-styles/css/components/Popper/Popper.css (ignored) 15 bytes [built] [code generated]

LOG from @openshift-console/dynamic-plugin-sdk-webpack/lib/webpack/loaders/dynamic-module-import-loader ../node_modules/ts-loader/index.js??ruleSet[1].rules[0].use[0]!./components/modals/columns-modal.tsx
<w> No dynamic module found for DragDrop in @patternfly/react-core
<w> No dynamic module found for Draggable in @patternfly/react-core
<w> No dynamic module found for Droppable in @patternfly/react-core

LOG from @openshift-console/dynamic-plugin-sdk-webpack/lib/webpack/loaders/dynamic-module-import-loader ../node_modules/ts-loader/index.js??ruleSet[1].rules[0].use[0]!./components/modals/overview-panels-modal.tsx
<w> No dynamic module found for DragDrop in @patternfly/react-core
<w> No dynamic module found for Draggable in @patternfly/react-core
<w> No dynamic module found for Droppable in @patternfly/react-core

WARNING in shared module react
No required version specified and unable to automatically determine one. Unable to find required version for "react" in description file (/home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/netobserv-web-console/source/web/node_modules/@patternfly/react-icons/dist/esm/package.json). It need to be in dependencies, devDependencies or peerDependencies.

WARNING in shared module react
No required version specified and unable to automatically determine one. Unable to find required version for "react" in description file (/home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/netobserv-web-console/source/web/node_modules/react-icons/lib/package.json). It need to be in dependencies, devDependencies or peerDependencies.

WARNING in shared module react
No required version specified and unable to automatically determine one. Unable to find required version for "react" in description file (/home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/netobserv-web-console/source/web/node_modules/react-icons/lib/package.json). It need to be in dependencies, devDependencies or peerDependencies.

WARNING in shared module react
No required version specified and unable to automatically determine one. Unable to find required version for "react" in description file (/home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/netobserv-web-console/source/web/node_modules/react/package.json). It need to be in dependencies, devDependencies or peerDependencies.

ERROR in ../node_modules/@patternfly/react-charts/dist/esm/victory/components/Chart/Chart.js 6:0-45
Module not found: Error: Can't resolve 'victory-chart' in '/home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/netobserv-web-console/source/web/node_modules/@patternfly/react-charts/dist/esm/victory/components/Chart'
 @ ../node_modules/@patternfly/react-charts/dist/esm/victory/components/index.js 2:0-30 2:0-30
 @ ../node_modules/@patternfly/react-charts/dist/esm/victory/index.js 1:0-29 1:0-29
 @ ./components/metrics/metrics-donut.tsx 1:0-104 71:49-60 71:100-110 78:28-38 78:54-84
 @ ./components/tabs/netflow-overview/netflow-overview.tsx 27:0-59 504:234-246 567:282-294 607:268-280 630:250-262 654:253-265
 @ ./components/drawer/netflow-traffic-drawer.tsx 17:0-76 128:44-59
 @ ./components/netflow-traffic.tsx 32:0-67 340:36-56
 @ ./components/netflow-traffic-parent.tsx 8:0-51 37:36-50
 @ container entry netflowParent[0]

ERROR in ../node_modules/@patternfly/react-charts/dist/esm/victory/components/ChartArea/ChartArea.js 5:0-43
Module not found: Error: Can't resolve 'victory-area' in '/home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/netobserv-web-console/source/web/node_modules/@patternfly/react-charts/dist/esm/victory/components/ChartArea'
 @ ../node_modules/@patternfly/react-charts/dist/esm/victory/components/index.js 3:0-38 3:0-38
 @ ../node_modules/@patternfly/react-charts/dist/esm/victory/index.js 1:0-29 1:0-29
 @ ./components/metrics/metrics-donut.tsx 1:0-104 71:49-60 71:100-110 78:28-38 78:54-84
 @ ./components/tabs/netflow-overview/netflow-overview.tsx 27:0-59 504:234-246 567:282-294 607:268-280 630:250-262 654:253-265
 @ ./components/drawer/netflow-traffic-drawer.tsx 17:0-76 128:44-59
 @ ./components/netflow-traffic.tsx 32:0-67 340:36-56
 @ ./components/netflow-traffic-parent.tsx 8:0-51 37:36-50
 @ container entry netflowParent[0]

ERROR in ../node_modules/@patternfly/react-charts/dist/esm/victory/components/ChartAxis/ChartAxis.js 5:0-43
Module not found: Error: Can't resolve 'victory-axis' in '/home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/netobserv-web-console/source/web/node_modules/@patternfly/react-charts/dist/esm/victory/components/ChartAxis'
 @ ../node_modules/@patternfly/react-charts/dist/esm/victory/components/index.js 4:0-38 4:0-38
 @ ../node_modules/@patternfly/react-charts/dist/esm/victory/index.js 1:0-29 1:0-29
 @ ./components/metrics/metrics-donut.tsx 1:0-104 71:49-60 71:100-110 78:28-38 78:54-84
 @ ./components/tabs/netflow-overview/netflow-overview.tsx 27:0-59 504:234-246 567:282-294 607:268-280 630:250-262 654:253-265
 @ ./components/drawer/netflow-traffic-drawer.tsx 17:0-76 128:44-59
 @ ./components/netflow-traffic.tsx 32:0-67 340:36-56
 @ ./components/netflow-traffic-parent.tsx 8:0-51 37:36-50
 @ container entry netflowParent[0]

ERROR in ../node_modules/@patternfly/react-charts/dist/esm/victory/components/ChartBar/ChartBar.js 5:0-41
Module not found: Error: Can't resolve 'victory-bar' in '/home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/netobserv-web-console/source/web/node_modules/@patternfly/react-charts/dist/esm/victory/components/ChartBar'
 @ ../node_modules/@patternfly/react-charts/dist/esm/victory/components/index.js 5:0-36 5:0-36
 @ ../node_modules/@patternfly/react-charts/dist/esm/victory/index.js 1:0-29 1:0-29
 @ ./components/metrics/metrics-donut.tsx 1:0-104 71:49-60 71:100-110 78:28-38 78:54-84
 @ ./components/tabs/netflow-overview/netflow-overview.tsx 27:0-59 504:234-246 567:282-294 607:268-280 630:250-262 654:253-265
 @ ./components/drawer/netflow-traffic-drawer.tsx 17:0-76 128:44-59
 @ ./components/netflow-traffic.tsx 32:0-67 340:36-56
 @ ./components/netflow-traffic-parent.tsx 8:0-51 37:36-50
 @ container entry netflowParent[0]

ERROR in ../node_modules/@patternfly/react-charts/dist/esm/victory/components/ChartBoxPlot/ChartBoxPlot.js 5:0-50
Module not found: Error: Can't resolve 'victory-box-plot' in '/home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/netobserv-web-console/source/web/node_modules/@patternfly/react-charts/dist/esm/victory/components/ChartBoxPlot'
 @ ../node_modules/@patternfly/react-charts/dist/esm/victory/components/index.js 6:0-44 6:0-44
 @ ../node_modules/@patternfly/react-charts/dist/esm/victory/index.js 1:0-29 1:0-29
 @ ./components/metrics/metrics-donut.tsx 1:0-104 71:49-60 71:100-110 78:28-38 78:54-84
 @ ./components/tabs/netflow-overview/netflow-overview.tsx 27:0-59 504:234-246 567:282-294 607:268-280 630:250-262 654:253-265
 @ ./components/drawer/netflow-traffic-drawer.tsx 17:0-76 128:44-59
 @ ./components/netflow-traffic.tsx 32:0-67 340:36-56
 @ ./components/netflow-traffic-parent.tsx 8:0-51 37:36-50
 @ container entry netflowParent[0]

ERROR in ../node_modules/@patternfly/react-charts/dist/esm/victory/components/ChartBullet/ChartBullet.js 4:0-45
Module not found: Error: Can't resolve 'victory-chart' in '/home/jmontleo/semver-analyzer/build/batch-run-20260604T185102/netobserv-web-console/source/web/node_modules/@patternfly/react-charts/dist/esm/victory/components/ChartBullet'
 @ ../node_modules/@patternfly/react-charts/dist/esm/victory/components/index.js 7:0-42 7:0-42
